final,name,open,started,succeeded,selfTestFail,errors,patterns,snippets,initialUrl,finalUrl
True,Onetrust,True,True,True,False,[],"['/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['We use cookies', 'our website. This includes cookies from third party social media websites and advertising cookies']",http://homestead.com/,https://www.web.com/homestead?brand=homestead&siteID=101&channelID=P99C101S653N0B2A16D132E0000V102
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://honda.com/,https://www.honda.com/
False,,False,False,False,False,[],"['/accept all/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept all', 'This website uses cookies to remember users and understand ways to enhance their experience. Some cookies']",http://honeygain.com/,https://www.honeygain.com/
False,Onetrust,True,True,False,False,[],"['/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['use of cookies', 'our website, you accept the use of cookies']",http://honeywell.com/,https://www.honeywell.com/us/en
False,Onetrust,True,True,False,False,[],"['/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['We use cookies', 'our website and services, monitor site usage and analyze web traffic, provide enhanced functionality and services, and personalize our marketing and advertising content based on your interests. We use']",http://hootsuite.com/,https://www.hootsuite.com/
True,usercentrics-api,True,True,True,False,[],[],[],http://hornbach.de/,https://www.hornbach.de/
True,iubenda,True,True,True,False,[],[],[],http://my-personaltrainer.it/,https://www.my-personaltrainer.it/
True,consentmanager.net,True,True,True,False,[],"['/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi', '/we and our partners.*cookies/gi']","['our website we and our partners collect personal information from you regarding your internet activity (e.g. online identifier, IP address, browsing history) and may set cookies', 'cookies or use similar technologies', 'we and our partners collect personal information from you regarding your internet activity (e.g. online identifier, IP address, browsing history) and may set cookies']",http://my.games/,https://my.games/
False,,False,False,False,False,[],"['/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['we use cookies', 'our site, we use cookies']",http://myanimelist.net/,https://myanimelist.net/
False,TrustArc-top,True,True,False,False,[],"['/by continuing/gi', '/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['By continuing', 'We use cookies', 'use of cookies', 'this site for various purposes, including to enhance site performance, personalize your experience, and deliver interest-based ads. By continuing to use this site, you agree to our use of cookies', 'cookies and web tracking technologies on this site for various purposes, including to enhance site performance, personalize your experience, and deliver interest-based ads. By continuing to use this s']",http://mycloud.com/,https://www.mycloud.com/#/
True,Sourcepoint-frame,True,True,True,False,[],"['/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/read more about.*cookies/gi']","['we use cookies', 'our site work (Required Cookies), for analytics (Functional Cookies), and to personalize content and ads (Advertising Cookies). You may opt out of the use of certain cookies here. Read more about how ', 'Read more about how we use cookies']",http://myfitnesspal.com/,https://www.myfitnesspal.com/
True,Onetrust,True,True,True,False,[],"['/accept cookies/gi', '/by continuing/gi', '/we (use|serve)( optional)? cookies/gi']","['Accept Cookies', 'By continuing', 'We use cookies']",http://myfonts.com/,https://www.myfonts.com/
False,,False,False,False,False,[],"['/by continuing/gi', '/(this|our) (web)?site.*cookies/gi']","['By continuing', 'our site, you agree to our cookie policy. You can opt out of some cookies']",http://myheritage.com/,https://www.myheritage.com/
False,Sourcepoint-frame,False,False,False,False,[],[],[],http://tagesspiegel.de/,https://www.tagesspiegel.de/
False,,False,False,False,False,[],['/by clicking.*(accept|agree|allow)/gi'],"['By clicking Sign up, you are indicating that you have read and agree']",http://tagged.com/,https://www.tagged.com/?
False,,False,False,False,False,[],"['/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['We use cookies', 'use of cookies', 'our website experience. To learn about our use of cookies and how you can manage your cookie settings, please see our Cookie Policy. By closing this message, you are consenting to our use of cookies']",http://tandfonline.com/,https://www.tandfonline.com/
False,,False,False,False,False,[],['/(this|our) (web)?site.*cookies/gi'],['Our website uses cookies'],http://tango.me/,https://tango.me/live/recommended
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'Reject All', 'By clicking “Accept All Cookies”, you agree']",http://tanium.com/,https://www.tanium.com/
False,,False,False,False,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['By clicking ACCEPT or continuing to browse the site, you are agree', 'use of cookies', 'This website uses cookies to enhance your experience and our services. By clicking ACCEPT or continuing to browse the site, you are agreeing to our use of cookies']",http://samsungknox.com/,https://www.samsungknox.com/en
True,osano,True,True,True,False,[],"['/(this|our) (web)?site.*cookies/gi', '/such as cookies/gi']","['This website stores data such as cookies', 'such as cookies']",http://sanity.io/,https://www.sanity.io/
True,eu-cookie-compliance-banner,True,True,True,False,[],"['/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['This site uses cookies', 'cookies and similar technologies']",http://tulane.edu/,https://tulane.edu/
False,,False,False,False,False,[],"['/by continuing/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['By continuing', 'We use cookies', 'we use cookies', ""our website and make your experience better. By continuing on our site, you're giving us consent to feed your browser cookies. Learn more about how we use cookies"", 'consent to feed your browser cookies. Learn more about how we use cookies']",http://tunnelbear.com/,https://www.tunnelbear.com/
False,,False,False,False,False,[],['/by clicking.*(accept|agree|allow)/gi'],"['By clicking “X”, you acknowledge you have read and agree']",http://turner.com/,https://wbd.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/by clicking.*(accept|agree|allow)/gi', '/by continuing/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['Accept All', 'Reject All', 'by clicking ""Accept All"", you agree', 'By continuing', 'we use cookies', 'our sites are used and to personalize our content and the advertising you see. The information we collect from you through these technologies may be shared with third parties, including advertising, s', 'cookies and other technologies to help us understand how our sites are used and to personalize our content and the advertising you see. The information we collect from you through these technologies m']",http://turnitin.com/,https://www.turnitin.com/
True,TrustArc-top,True,True,True,False,[],"['/by continuing/gi', '/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['By continuing', 'We use cookies', 'use of cookies', 'this website, you agree to our use of cookies']",http://bamboohr.com/,https://www.bamboohr.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi']","['Accept All', 'We use cookies']",http://bancointer.com.br/,https://inter.co/
True,Onetrust,True,True,True,False,[],[],[],http://bancosantander.es/,https://www.bancosantander.es/particulares
False,Onetrust,False,False,False,False,[],[],[],http://verywellfamily.com/,https://www.verywellfamily.com/
False,Onetrust,False,False,False,False,[],[],[],http://verywellfit.com/,https://www.verywellfit.com/
False,Onetrust,False,False,False,False,[],[],[],http://verywellhealth.com/,https://www.verywellhealth.com/
False,Onetrust,False,False,False,False,[],[],[],http://verywellmind.com/,https://www.verywellmind.com/
False,,False,False,False,False,[],"['/accept all/gi', '/reject all/gi']","['Accept All', 'Reject All']",http://vesync.com/,https://www.vesync.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'By clicking “Accept All Cookies”, you agree']",http://vewd.com/,https://business.tivo.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'Reject All', 'By clicking “Accept All Cookies”, you agree']",http://vfsglobal.com/,https://www.vfsglobal.com/en/individuals/index.html
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://viafoura.co/,https://viafoura.com/
False,,False,False,False,False,[],['/(this|our) (web)?site.*cookies/gi'],['This site uses cookies'],http://viagogo.com/,https://www.viagogo.com/
True,Onetrust,True,True,True,False,[],"['/accept cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept Cookies', 'This website uses cookies']",http://viber.com/,https://www.viber.com/en/
True,Cybotcookiebot,True,True,True,False,[],['/(this|our) (web)?site.*cookies/gi'],"['This website uses cookies', 'Our site uses cookies so that we can remember you, enhance your experience, analyze performance and traffic on our site and for advertising purposes. We share information about your use of our site wi']",http://vidazoo.com/,https://vidazoo.com/
True,quantcast,True,True,True,False,[],[],[],http://videa.hu/,https://videa.hu/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'Reject All', 'By clicking “Accept All Cookies”, you agree']",http://videobyte.com/,https://videobyte.com/
False,,False,False,False,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['By clicking the ""Accept"" button or continuing to browse our site, you agree', 'use of cookies', 'This website uses cookies', 'our site, you agree to first-party and session-only cookies being stored on your device to enhance site navigation and analyze site performance and traffic. For more information on our use of cookies']",http://aeaweb.org/,https://www.aeaweb.org/
False,cookie-law-info,True,True,False,False,[],[],[],http://aeolservice.es/,https://aeolservice.es/
False,,False,False,False,False,[],"['/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['We use cookies', 'use of cookies', 'this website, you agree to our use of cookies. We use cookies']",http://afp.ai/,https://www.afp.ai/
False,Sourcepoint-frame,False,False,False,False,[],[],[],http://aftenposten.no/,https://www.aftenposten.no/
True,Sourcepoint-frame,True,True,True,False,[],[],[],http://aftonbladet.se/,https://www.aftonbladet.se/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept All', 'This website uses cookies']",http://agora.io/,https://www.agora.io/en/
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://perfectgirls.xxx/,https://www.perfectgirls.xxx/
False,Onetrust,True,True,False,False,[],"['/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['use of cookies', 'this website, you agree to our use of cookies']",http://petfinder.com/,https://www.petfinder.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/only necessary cookies/gi', '/we (use|serve)( optional)? cookies/gi', '/cookies (and|or) .* technologies/gi']","['Accept ALL', 'only necessary cookies', 'We use cookies', 'cookies and other technologies']",http://pewresearch.org/,https://www.pewresearch.org/
False,Onetrust,True,True,False,False,[],"['/we (use|serve)( optional)? cookies/gi', '/cookies (and|or) .* technologies/gi']","['We use cookies', 'cookies and other technologies']",http://pewtrusts.org/,https://www.pewtrusts.org/en/
True,TrustArc-frame,True,True,True,False,[],"['/accept all/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept all', 'this website and may entail sharing of data with 3rd parties. Philips’ cookies']",http://philips.com/,https://www.usa.philips.com/
False,,False,False,False,False,[],"['/by continuing/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['By continuing', 'use of cookies', 'This website uses cookies', 'our website, you are consenting to our use of cookies']",http://pho.to/,https://pho.to/
False,,False,False,False,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept all', 'We use cookies', 'This website uses essential cookies to ensure its proper operation and tracking cookies']",http://phoca.cz/,https://www.phoca.cz/
True,Complianz notice,True,True,True,False,[],[],[],http://photobucket.com/,https://photobucket.com/
True,generic-cosmetic,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi', '/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/cookies (and|or) .* technologies/gi', '/consent to.*cookies/gi']","['Accept all', 'By clicking “Accept', 'We use cookies', 'use of cookies', 'cookies and similar technologies', 'consent to our use of cookies']",http://mega.nz/,https://mega.io/
